cellname	file_path	stage	celltype
GasaE751360	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998991_GasaE751360.pairs.gz	E75	early mesenchyme
GasaE751362	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998993_GasaE751362.pairs.gz	E75	blood
GasaE751365	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998995_GasaE751365.pairs.gz	E75	neural ectoderm
GasaE751367	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998997_GasaE751367.pairs.gz	E75	early mesenchyme
GasaE751368	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998998_GasaE751368.pairs.gz	E75	early mesoderm
GasaE751369	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998999_GasaE751369.pairs.gz	E75	neural ectoderm
GasaE751370	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999000_GasaE751370.pairs.gz	E75	neural ectoderm
GasaE751371	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999001_GasaE751371.pairs.gz	E75	neural ectoderm
GasaE751374	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999004_GasaE751374.pairs.gz	E75	ExE ectoderm
GasaE751375	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999005_GasaE751375.pairs.gz	E75	neural ectoderm
GasaE751382	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999012_GasaE751382.pairs.gz	E75	ExE ectoderm
GasbE751009	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999015_GasbE751009.pairs.gz	E75	neural ectoderm
GasbE751010	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999016_GasbE751010.pairs.gz	E75	ExE endoderm
GasbE751012	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999018_GasbE751012.pairs.gz	E75	neural ectoderm
GasbE751013	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999019_GasbE751013.pairs.gz	E75	ExE ectoderm
GasbE751014	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999020_GasbE751014.pairs.gz	E75	ExE mesoderm
GasbE751015	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999021_GasbE751015.pairs.gz	E75	blood
GasbE751016	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999022_GasbE751016.pairs.gz	E75	early mesenchyme
GasbE751017	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999023_GasbE751017.pairs.gz	E75	ExE ectoderm
GasbE751018	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999024_GasbE751018.pairs.gz	E75	mitosis
GasbE751020	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999026_GasbE751020.pairs.gz	E75	ExE ectoderm
GasbE751021	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999027_GasbE751021.pairs.gz	E75	ExE ectoderm
GasbE751022	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999028_GasbE751022.pairs.gz	E75	ExE ectoderm
GasbE751025	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999031_GasbE751025.pairs.gz	E75	epiblast and PS
GasbE751026	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999032_GasbE751026.pairs.gz	E75	blood
GasbE751028	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999034_GasbE751028.pairs.gz	E75	early mesoderm
GasbE751029	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999035_GasbE751029.pairs.gz	E75	endoderm
GasbE751034	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999040_GasbE751034.pairs.gz	E75	ExE endoderm
GasbE751035	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999041_GasbE751035.pairs.gz	E75	ExE mesoderm
GasbE751037	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999043_GasbE751037.pairs.gz	E75	ExE mesoderm
GasbE751038	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999044_GasbE751038.pairs.gz	E75	epiblast and PS
GasbE751039	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999045_GasbE751039.pairs.gz	E75	ExE mesoderm
GasbE751040	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999046_GasbE751040.pairs.gz	E75	ExE ectoderm
GasbE751042	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999048_GasbE751042.pairs.gz	E75	ExE mesoderm
GasbE751044	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999050_GasbE751044.pairs.gz	E75	neural ectoderm
GasbE751045	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999051_GasbE751045.pairs.gz	E75	neural ectoderm
GasbE751046	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999052_GasbE751046.pairs.gz	E75	mitosis
GasbE751047	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999053_GasbE751047.pairs.gz	E75	endoderm
GasbE751048	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999054_GasbE751048.pairs.gz	E75	neural ectoderm
GasbE751049	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999055_GasbE751049.pairs.gz	E75	mitosis
GasbE751052	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999058_GasbE751052.pairs.gz	E75	early mesoderm
GasbE751053	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999059_GasbE751053.pairs.gz	E75	mitosis
GasbE751055	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999061_GasbE751055.pairs.gz	E75	early mesenchyme
GasbE751056	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999062_GasbE751056.pairs.gz	E75	neural ectoderm
GasbE751057	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999063_GasbE751057.pairs.gz	E75	ExE endoderm
GasbE751059	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999065_GasbE751059.pairs.gz	E75	ExE ectoderm
GasbE751061	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999067_GasbE751061.pairs.gz	E75	ExE mesoderm
GasbE751062	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999068_GasbE751062.pairs.gz	E75	ExE ectoderm
GasbE751063	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999069_GasbE751063.pairs.gz	E75	epiblast and PS
GasbE751066	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999072_GasbE751066.pairs.gz	E75	ExE ectoderm
GasbE751067	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999073_GasbE751067.pairs.gz	E75	endoderm
GasbE751068	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999074_GasbE751068.pairs.gz	E75	ExE ectoderm
GasbE751071	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999077_GasbE751071.pairs.gz	E75	early mesoderm
GasbE751072	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999078_GasbE751072.pairs.gz	E75	early mesoderm
GasbE751073	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999079_GasbE751073.pairs.gz	E75	neural ectoderm
GasbE751074	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999080_GasbE751074.pairs.gz	E75	ExE ectoderm
GasbE751076	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999082_GasbE751076.pairs.gz	E75	ExE endoderm
GasbE751077	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999083_GasbE751077.pairs.gz	E75	neural ectoderm
GasbE751079	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999085_GasbE751079.pairs.gz	E75	ExE ectoderm
GasbE751081	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999087_GasbE751081.pairs.gz	E75	neural ectoderm
GasbE751083	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999089_GasbE751083.pairs.gz	E75	early mesoderm
GasbE751084	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999090_GasbE751084.pairs.gz	E75	early mesoderm
GasbE751086	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999092_GasbE751086.pairs.gz	E75	neural ectoderm
GasbE751087	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999093_GasbE751087.pairs.gz	E75	neural ectoderm
GasbE751088	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999094_GasbE751088.pairs.gz	E75	neural ectoderm
GasbE751089	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999095_GasbE751089.pairs.gz	E75	ExE ectoderm
GasbE751091	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999097_GasbE751091.pairs.gz	E75	early mesenchyme
GasbE751093	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999099_GasbE751093.pairs.gz	E75	ExE ectoderm
GasbE751094	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999100_GasbE751094.pairs.gz	E75	neural ectoderm
GasbE751095	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999101_GasbE751095.pairs.gz	E75	endoderm
GasbE751096	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999102_GasbE751096.pairs.gz	E75	ExE ectoderm
GasbE751098	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999104_GasbE751098.pairs.gz	E75	mitosis
GasbE751099	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999105_GasbE751099.pairs.gz	E75	early mesoderm
GasbE751100	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999106_GasbE751100.pairs.gz	E75	ExE endoderm
GasbE751102	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999108_GasbE751102.pairs.gz	E75	neural ectoderm
GasbE751105	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999111_GasbE751105.pairs.gz	E75	neural ectoderm
GasbE751106	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999112_GasbE751106.pairs.gz	E75	blood
GasbE751107	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999113_GasbE751107.pairs.gz	E75	neural ectoderm
GasbE751108	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999114_GasbE751108.pairs.gz	E75	neural ectoderm
GasbE751111	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999117_GasbE751111.pairs.gz	E75	mitosis
GasbE751112	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999118_GasbE751112.pairs.gz	E75	blood
GasbE751114	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999120_GasbE751114.pairs.gz	E75	neural ectoderm
GasbE751115	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999121_GasbE751115.pairs.gz	E75	ExE mesoderm
GasbE751116	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999122_GasbE751116.pairs.gz	E75	ExE ectoderm
GasbE751117	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999123_GasbE751117.pairs.gz	E75	ExE endoderm
GasbE751118	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999124_GasbE751118.pairs.gz	E75	early mesoderm
GasbE751122	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999127_GasbE751122.pairs.gz	E75	early mesoderm
GasbE751123	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999128_GasbE751123.pairs.gz	E75	ExE endoderm
GasbE751124	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999129_GasbE751124.pairs.gz	E75	ExE ectoderm
GasbE751125	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999130_GasbE751125.pairs.gz	E75	mitosis
GasbE751126	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999131_GasbE751126.pairs.gz	E75	early mesoderm
GasbE751127	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999132_GasbE751127.pairs.gz	E75	ExE ectoderm
GasbE751128	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999133_GasbE751128.pairs.gz	E75	ExE mesoderm
GasbE751130	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999135_GasbE751130.pairs.gz	E75	early mesoderm
GasbE751132	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999137_GasbE751132.pairs.gz	E75	neural ectoderm
GasbE751134	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999139_GasbE751134.pairs.gz	E75	early mesoderm
GasbE751135	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999140_GasbE751135.pairs.gz	E75	early mesoderm
GasbE751136	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999141_GasbE751136.pairs.gz	E75	endoderm
GasbE751137	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999142_GasbE751137.pairs.gz	E75	ExE mesoderm
GasbE751138	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999143_GasbE751138.pairs.gz	E75	neural ectoderm
GasbE751142	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999147_GasbE751142.pairs.gz	E75	early mesoderm
GasbE751143	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999148_GasbE751143.pairs.gz	E75	neural ectoderm
GasbE751144	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999149_GasbE751144.pairs.gz	E75	ExE ectoderm
GasbE751145	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999150_GasbE751145.pairs.gz	E75	mitosis
GasbE751146	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999151_GasbE751146.pairs.gz	E75	ExE ectoderm
GasbE751149	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999154_GasbE751149.pairs.gz	E75	mitosis
GasbE751150	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999155_GasbE751150.pairs.gz	E75	neural ectoderm
GasbE751152	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999157_GasbE751152.pairs.gz	E75	neural ectoderm
GasbE751154	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999159_GasbE751154.pairs.gz	E75	neural ectoderm
GasbE751155	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999160_GasbE751155.pairs.gz	E75	blood
GasbE751156	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999161_GasbE751156.pairs.gz	E75	ExE mesoderm
GasbE751158	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999162_GasbE751158.pairs.gz	E75	early mesoderm
GasbE751159	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999163_GasbE751159.pairs.gz	E75	blood
GasbE751160	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999164_GasbE751160.pairs.gz	E75	neural ectoderm
GasbE751161	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999165_GasbE751161.pairs.gz	E75	neural ectoderm
GasbE751162	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999166_GasbE751162.pairs.gz	E75	ExE ectoderm
GasbE751165	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999169_GasbE751165.pairs.gz	E75	ExE endoderm
GasbE751167	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999171_GasbE751167.pairs.gz	E75	neural ectoderm
GasbE751168	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999172_GasbE751168.pairs.gz	E75	mitosis
GasbE751169	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999173_GasbE751169.pairs.gz	E75	ExE ectoderm
GasbE751170	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999174_GasbE751170.pairs.gz	E75	ExE ectoderm
GasbE751171	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999175_GasbE751171.pairs.gz	E75	ExE ectoderm
GasbE751172	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999176_GasbE751172.pairs.gz	E75	epithelial cells
GasbE751173	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999177_GasbE751173.pairs.gz	E75	neural ectoderm
GasbE751174	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999178_GasbE751174.pairs.gz	E75	ExE mesoderm
GasbE751175	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999179_GasbE751175.pairs.gz	E75	neural ectoderm
GasbE751176	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999180_GasbE751176.pairs.gz	E75	endoderm
GasbE751178	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999181_GasbE751178.pairs.gz	E75	mitosis
GasbE751179	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999182_GasbE751179.pairs.gz	E75	ExE mesoderm
GasbE751182	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999185_GasbE751182.pairs.gz	E75	ExE ectoderm
GasbE751183	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999186_GasbE751183.pairs.gz	E75	blood
GasbE751184	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999187_GasbE751184.pairs.gz	E75	early mesoderm
GasbE751185	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999188_GasbE751185.pairs.gz	E75	early mesoderm
GasbE751186	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999189_GasbE751186.pairs.gz	E75	neural ectoderm
GasbE751187	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999190_GasbE751187.pairs.gz	E75	early mesenchyme
GasbE751188	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999191_GasbE751188.pairs.gz	E75	neural ectoderm
GasbE751189	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999192_GasbE751189.pairs.gz	E75	ExE ectoderm
GasbE751192	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999195_GasbE751192.pairs.gz	E75	endoderm
GasbE751193	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999196_GasbE751193.pairs.gz	E75	ExE endoderm
GasbE751194	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999197_GasbE751194.pairs.gz	E75	early mesenchyme
GasbE751198	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999201_GasbE751198.pairs.gz	E75	ExE endoderm
GasbE751199	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999202_GasbE751199.pairs.gz	E75	neural ectoderm
GasbE751200	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999203_GasbE751200.pairs.gz	E75	early mesoderm
GasbE751201	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999204_GasbE751201.pairs.gz	E75	neural ectoderm
GasbE751205	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999208_GasbE751205.pairs.gz	E75	early mesenchyme
GasbE751206	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999209_GasbE751206.pairs.gz	E75	neural ectoderm
GasbE751207	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999210_GasbE751207.pairs.gz	E75	early mesoderm
GasbE751209	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999212_GasbE751209.pairs.gz	E75	ExE ectoderm
GasbE751211	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999214_GasbE751211.pairs.gz	E75	neural ectoderm
GasbE751212	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999215_GasbE751212.pairs.gz	E75	ExE endoderm
GasbE751213	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999216_GasbE751213.pairs.gz	E75	mitosis
GasbE751217	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999220_GasbE751217.pairs.gz	E75	ExE endoderm
GasbE751221	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999224_GasbE751221.pairs.gz	E75	neural ectoderm
GasbE751226	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999229_GasbE751226.pairs.gz	E75	early mesenchyme
GasbE751236	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999239_GasbE751236.pairs.gz	E75	blood
GasbE751239	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999241_GasbE751239.pairs.gz	E75	endoderm
GasbE751242	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999244_GasbE751242.pairs.gz	E75	early mesenchyme
GasbE751248	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999249_GasbE751248.pairs.gz	E75	neural ectoderm
GasbE751249	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999250_GasbE751249.pairs.gz	E75	ExE ectoderm
GasbE751250	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999251_GasbE751250.pairs.gz	E75	early mesoderm
GasbE751251	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999252_GasbE751251.pairs.gz	E75	ExE mesoderm
GasbE751252	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999253_GasbE751252.pairs.gz	E75	neural ectoderm
GasbE751253	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999254_GasbE751253.pairs.gz	E75	ExE endoderm
GasbE751257	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999257_GasbE751257.pairs.gz	E75	ExE endoderm
GasbE751262	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999262_GasbE751262.pairs.gz	E75	ExE endoderm
GasbE751263	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999263_GasbE751263.pairs.gz	E75	endoderm
GasbE751265	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999265_GasbE751265.pairs.gz	E75	early mesenchyme
GasbE751269	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999269_GasbE751269.pairs.gz	E75	neural ectoderm
GasbE751270	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999270_GasbE751270.pairs.gz	E75	early mesoderm
GasbE751271	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999271_GasbE751271.pairs.gz	E75	neural ectoderm
GasbE751272	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999272_GasbE751272.pairs.gz	E75	early mesoderm
GasbE751273	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999273_GasbE751273.pairs.gz	E75	neural ectoderm
GasbE751274	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999274_GasbE751274.pairs.gz	E75	early mesoderm
GasbE751278	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999278_GasbE751278.pairs.gz	E75	blood
GasbE751280	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999280_GasbE751280.pairs.gz	E75	neural ectoderm
GasbE751281	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999281_GasbE751281.pairs.gz	E75	blood
GasbE751284	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999282_GasbE751284.pairs.gz	E75	blood
GasbE751285	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999283_GasbE751285.pairs.gz	E75	ExE ectoderm
GasbE751287	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999285_GasbE751287.pairs.gz	E75	ExE endoderm
GasbE751288	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999286_GasbE751288.pairs.gz	E75	blood
GasbE751289	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999287_GasbE751289.pairs.gz	E75	neural ectoderm
GasbE751290	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999288_GasbE751290.pairs.gz	E75	neural ectoderm
GasbE751291	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999289_GasbE751291.pairs.gz	E75	blood
