filename,filepath,cellname,stage,celltype
GSM7001759_OrgaE952092.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001759_OrgaE952092.pairs.gz,OrgaE952092,E95,NMP
GSM7002024_OrgaE952378.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7002024_OrgaE952378.pairs.gz,OrgaE952378,E95,radial glias
GSM7004162_OrgcE953136.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004162_OrgcE953136.pairs.gz,OrgcE953136,E95,intermediate mesoderm
GSM7003926_OrgcE952281.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003926_OrgcE952281.pairs.gz,OrgcE952281,E95,mitosis
GSM7003914_OrgcE952269.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003914_OrgcE952269.pairs.gz,OrgcE952269,E95,epithelial cells
GSM7003896_OrgcE952249.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003896_OrgcE952249.pairs.gz,OrgcE952249,E95,NMP
GSM7004077_OrgcE953050.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004077_OrgcE953050.pairs.gz,OrgcE953050,E95,mix late mesenchyme
GSM7004358_OrgcE953336.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004358_OrgcE953336.pairs.gz,OrgcE953336,E95,radial glias
GSM7004192_OrgcE953166.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004192_OrgcE953166.pairs.gz,OrgcE953166,E95,blood
GSM7003680_OrgcE952029.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003680_OrgcE952029.pairs.gz,OrgcE952029,E95,mix late mesenchyme
GSM7003789_OrgcE952139.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003789_OrgcE952139.pairs.gz,OrgcE952139,E95,intermediate mesoderm
GSM7001946_OrgaE952300.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001946_OrgaE952300.pairs.gz,OrgaE952300,E95,notochord
GSM7004143_OrgcE953116.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004143_OrgcE953116.pairs.gz,OrgcE953116,E95,early neurons
GSM7002016_OrgaE952370.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7002016_OrgaE952370.pairs.gz,OrgaE952370,E95,early neurons
GSM7001942_OrgaE952296.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001942_OrgaE952296.pairs.gz,OrgaE952296,E95,radial glias
GSM7003687_OrgcE952036.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003687_OrgcE952036.pairs.gz,OrgcE952036,E95,NMP
GSM7004088_OrgcE953061.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004088_OrgcE953061.pairs.gz,OrgcE953061,E95,radial glias
GSM7004276_OrgcE953252.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004276_OrgcE953252.pairs.gz,OrgcE953252,E95,mitosis
GSM7002008_OrgaE952362.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7002008_OrgaE952362.pairs.gz,OrgaE952362,E95,radial glias
GSM7002021_OrgaE952375.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7002021_OrgaE952375.pairs.gz,OrgaE952375,E95,mitosis
GSM7001891_OrgaE952242.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001891_OrgaE952242.pairs.gz,OrgaE952242,E95,radial glias
GSM7001964_OrgaE952318.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001964_OrgaE952318.pairs.gz,OrgaE952318,E95,oligodendrocytes and progenitors
GSM7003931_OrgcE952286.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003931_OrgcE952286.pairs.gz,OrgcE952286,E95,epithelial cells
GSM7003858_OrgcE952209.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003858_OrgcE952209.pairs.gz,OrgcE952209,E95,blood
GSM7004398_OrgcE953378.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004398_OrgcE953378.pairs.gz,OrgcE953378,E95,intermediate mesoderm
GSM7001800_OrgaE952134.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001800_OrgaE952134.pairs.gz,OrgaE952134,E95,radial glias
GSM7004071_OrgcE953044.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004071_OrgcE953044.pairs.gz,OrgcE953044,E95,mix late mesenchyme
GSM7001882_OrgaE952232.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001882_OrgaE952232.pairs.gz,OrgaE952232,E95,early neurons
GSM7003654_OrgcE952001.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003654_OrgcE952001.pairs.gz,OrgcE952001,E95,epithelial cells
GSM7004130_OrgcE953103.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004130_OrgcE953103.pairs.gz,OrgcE953103,E95,epithelial cells
GSM7004403_OrgcE953383.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004403_OrgcE953383.pairs.gz,OrgcE953383,E95,intermediate mesoderm
GSM7001722_OrgaE952054.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001722_OrgaE952054.pairs.gz,OrgaE952054,E95,mix late mesenchyme
GSM7004283_OrgcE953260.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004283_OrgcE953260.pairs.gz,OrgcE953260,E95,mitosis
GSM7001731_OrgaE952064.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001731_OrgaE952064.pairs.gz,OrgaE952064,E95,early mesenchyme
GSM7001732_OrgaE952065.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001732_OrgaE952065.pairs.gz,OrgaE952065,E95,oligodendrocytes and progenitors
GSM7001725_OrgaE952057.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001725_OrgaE952057.pairs.gz,OrgaE952057,E95,mitosis
GSM7001755_OrgaE952088.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001755_OrgaE952088.pairs.gz,OrgaE952088,E95,notochord
GSM7003831_OrgcE952181.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003831_OrgcE952181.pairs.gz,OrgcE952181,E95,intermediate mesoderm
GSM7001996_OrgaE952350.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001996_OrgaE952350.pairs.gz,OrgaE952350,E95,mix late mesenchyme
GSM7002017_OrgaE952371.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7002017_OrgaE952371.pairs.gz,OrgaE952371,E95,notochord
GSM7001910_OrgaE952263.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001910_OrgaE952263.pairs.gz,OrgaE952263,E95,mix late mesenchyme
GSM7004299_OrgcE953276.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004299_OrgcE953276.pairs.gz,OrgcE953276,E95,notochord
GSM7004103_OrgcE953076.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004103_OrgcE953076.pairs.gz,OrgcE953076,E95,radial glias
GSM7004361_OrgcE953339.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004361_OrgcE953339.pairs.gz,OrgcE953339,E95,early neurons
GSM7003770_OrgcE952120.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003770_OrgcE952120.pairs.gz,OrgcE952120,E95,mitosis
GSM7001977_OrgaE952331.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001977_OrgaE952331.pairs.gz,OrgaE952331,E95,early neurons
GSM7004269_OrgcE953245.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004269_OrgcE953245.pairs.gz,OrgcE953245,E95,intermediate mesoderm
GSM7003989_OrgcE952345.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003989_OrgcE952345.pairs.gz,OrgcE952345,E95,early neurons
GSM7003955_OrgcE952311.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003955_OrgcE952311.pairs.gz,OrgcE952311,E95,intermediate mesoderm
GSM7004126_OrgcE953099.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004126_OrgcE953099.pairs.gz,OrgcE953099,E95,mix late mesenchyme
GSM7004165_OrgcE953139.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004165_OrgcE953139.pairs.gz,OrgcE953139,E95,mix late mesenchyme
GSM7001830_OrgaE952180.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001830_OrgaE952180.pairs.gz,OrgaE952180,E95,radial glias
GSM7001895_OrgaE952246.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001895_OrgaE952246.pairs.gz,OrgaE952246,E95,early neurons
GSM7001961_OrgaE952315.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001961_OrgaE952315.pairs.gz,OrgaE952315,E95,radial glias
GSM7001747_OrgaE952080.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001747_OrgaE952080.pairs.gz,OrgaE952080,E95,mix late mesenchyme
GSM7004268_OrgcE953244.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004268_OrgcE953244.pairs.gz,OrgcE953244,E95,early neurons
GSM7003739_OrgcE952088.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003739_OrgcE952088.pairs.gz,OrgcE952088,E95,blood
GSM7003958_OrgcE952314.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003958_OrgcE952314.pairs.gz,OrgcE952314,E95,mix late mesenchyme
GSM7003900_OrgcE952253.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003900_OrgcE952253.pairs.gz,OrgcE952253,E95,notochord
GSM7001840_OrgaE952190.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001840_OrgaE952190.pairs.gz,OrgaE952190,E95,radial glias
GSM7001886_OrgaE952236.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001886_OrgaE952236.pairs.gz,OrgaE952236,E95,oligodendrocytes and progenitors
GSM7002026_OrgaE952380.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7002026_OrgaE952380.pairs.gz,OrgaE952380,E95,mix late mesenchyme
GSM7004205_OrgcE953179.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004205_OrgcE953179.pairs.gz,OrgcE953179,E95,radial glias
GSM7004353_OrgcE953331.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004353_OrgcE953331.pairs.gz,OrgcE953331,E95,intermediate mesoderm
GSM7001711_OrgaE952042.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001711_OrgaE952042.pairs.gz,OrgaE952042,E95,intermediate mesoderm
GSM7004155_OrgcE953128.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004155_OrgcE953128.pairs.gz,OrgcE953128,E95,notochord
GSM7001849_OrgaE952199.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001849_OrgaE952199.pairs.gz,OrgaE952199,E95,schwann cell precursors
GSM7004169_OrgcE953143.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004169_OrgcE953143.pairs.gz,OrgcE953143,E95,mix late mesenchyme
GSM7001734_OrgaE952067.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001734_OrgaE952067.pairs.gz,OrgaE952067,E95,notochord
GSM7004289_OrgcE953266.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004289_OrgcE953266.pairs.gz,OrgcE953266,E95,mix late mesenchyme
GSM7004008_OrgcE952365.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004008_OrgcE952365.pairs.gz,OrgcE952365,E95,notochord
GSM7004221_OrgcE953196.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004221_OrgcE953196.pairs.gz,OrgcE953196,E95,radial glias
GSM7004062_OrgcE953035.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004062_OrgcE953035.pairs.gz,OrgcE953035,E95,early neurons
GSM7004005_OrgcE952362.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004005_OrgcE952362.pairs.gz,OrgcE952362,E95,notochord
GSM7003817_OrgcE952167.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003817_OrgcE952167.pairs.gz,OrgcE952167,E95,blood
GSM7001945_OrgaE952299.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001945_OrgaE952299.pairs.gz,OrgaE952299,E95,epithelial cells
GSM7003666_OrgcE952014.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003666_OrgcE952014.pairs.gz,OrgcE952014,E95,notochord
GSM7003699_OrgcE952048.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003699_OrgcE952048.pairs.gz,OrgcE952048,E95,intermediate mesoderm
GSM7004158_OrgcE953131.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004158_OrgcE953131.pairs.gz,OrgcE953131,E95,radial glias
GSM7001948_OrgaE952302.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001948_OrgaE952302.pairs.gz,OrgaE952302,E95,radial glias
GSM7001841_OrgaE952191.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001841_OrgaE952191.pairs.gz,OrgaE952191,E95,mitosis
GSM7004313_OrgcE953290.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004313_OrgcE953290.pairs.gz,OrgcE953290,E95,mitosis
GSM7003986_OrgcE952342.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003986_OrgcE952342.pairs.gz,OrgcE952342,E95,mitosis
GSM7003668_OrgcE952016.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003668_OrgcE952016.pairs.gz,OrgcE952016,E95,intermediate mesoderm
GSM7002015_OrgaE952369.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7002015_OrgaE952369.pairs.gz,OrgaE952369,E95,mitosis
GSM7001855_OrgaE952205.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001855_OrgaE952205.pairs.gz,OrgaE952205,E95,mix late mesenchyme
GSM7003743_OrgcE952092.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003743_OrgcE952092.pairs.gz,OrgcE952092,E95,intermediate mesoderm
GSM7001885_OrgaE952235.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001885_OrgaE952235.pairs.gz,OrgaE952235,E95,notochord
GSM7004210_OrgcE953185.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004210_OrgcE953185.pairs.gz,OrgcE953185,E95,schwann cell precursors
GSM7001723_OrgaE952055.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001723_OrgaE952055.pairs.gz,OrgaE952055,E95,oligodendrocytes and progenitors
GSM7001897_OrgaE952248.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001897_OrgaE952248.pairs.gz,OrgaE952248,E95,schwann cell precursors
GSM7003769_OrgcE952119.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003769_OrgcE952119.pairs.gz,OrgcE952119,E95,notochord
GSM7004378_OrgcE953356.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004378_OrgcE953356.pairs.gz,OrgcE953356,E95,intermediate mesoderm
GSM7004371_OrgcE953349.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004371_OrgcE953349.pairs.gz,OrgcE953349,E95,oligodendrocytes and progenitors
GSM7003953_OrgcE952309.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003953_OrgcE952309.pairs.gz,OrgcE952309,E95,notochord
GSM7003800_OrgcE952150.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003800_OrgcE952150.pairs.gz,OrgcE952150,E95,intermediate mesoderm
GSM7004305_OrgcE953282.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004305_OrgcE953282.pairs.gz,OrgcE953282,E95,early neurons
GSM7004328_OrgcE953305.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004328_OrgcE953305.pairs.gz,OrgcE953305,E95,early neurons
GSM7001916_OrgaE952269.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001916_OrgaE952269.pairs.gz,OrgaE952269,E95,mix late mesenchyme
GSM7001892_OrgaE952243.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001892_OrgaE952243.pairs.gz,OrgaE952243,E95,mix late mesenchyme
GSM7004320_OrgcE953297.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004320_OrgcE953297.pairs.gz,OrgcE953297,E95,radial glias
GSM7001721_OrgaE952053.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001721_OrgaE952053.pairs.gz,OrgaE952053,E95,early neurons
GSM7003768_OrgcE952118.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003768_OrgcE952118.pairs.gz,OrgcE952118,E95,intermediate mesoderm
GSM7003683_OrgcE952032.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003683_OrgcE952032.pairs.gz,OrgcE952032,E95,intermediate mesoderm
GSM7003981_OrgcE952337.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003981_OrgcE952337.pairs.gz,OrgcE952337,E95,intermediate mesoderm
GSM7003757_OrgcE952106.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003757_OrgcE952106.pairs.gz,OrgcE952106,E95,intermediate mesoderm
GSM7004161_OrgcE953134.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004161_OrgcE953134.pairs.gz,OrgcE953134,E95,intermediate mesoderm
GSM7004363_OrgcE953341.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004363_OrgcE953341.pairs.gz,OrgcE953341,E95,epithelial cells
GSM7004152_OrgcE953125.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004152_OrgcE953125.pairs.gz,OrgcE953125,E95,radial glias
GSM7004070_OrgcE953043.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004070_OrgcE953043.pairs.gz,OrgcE953043,E95,mix late mesenchyme
GSM7003910_OrgcE952264.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003910_OrgcE952264.pairs.gz,OrgcE952264,E95,intermediate mesoderm
GSM7001875_OrgaE952225.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001875_OrgaE952225.pairs.gz,OrgaE952225,E95,mix late mesenchyme
GSM7004139_OrgcE953112.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004139_OrgcE953112.pairs.gz,OrgcE953112,E95,epithelial cells
GSM7004124_OrgcE953097.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004124_OrgcE953097.pairs.gz,OrgcE953097,E95,blood
GSM7001864_OrgaE952214.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001864_OrgaE952214.pairs.gz,OrgaE952214,E95,oligodendrocytes and progenitors
GSM7004293_OrgcE953270.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004293_OrgcE953270.pairs.gz,OrgcE953270,E95,radial glias
GSM7003720_OrgcE952069.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003720_OrgcE952069.pairs.gz,OrgcE952069,E95,NMP
GSM7003659_OrgcE952007.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003659_OrgcE952007.pairs.gz,OrgcE952007,E95,intermediate mesoderm
GSM7004023_OrgcE952380.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004023_OrgcE952380.pairs.gz,OrgcE952380,E95,notochord
GSM7003868_OrgcE952219.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003868_OrgcE952219.pairs.gz,OrgcE952219,E95,intermediate mesoderm
GSM7004228_OrgcE953203.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004228_OrgcE953203.pairs.gz,OrgcE953203,E95,notochord
GSM7004106_OrgcE953079.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004106_OrgcE953079.pairs.gz,OrgcE953079,E95,myocytes
GSM7001899_OrgaE952250.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001899_OrgaE952250.pairs.gz,OrgaE952250,E95,mix late mesenchyme
GSM7004090_OrgcE953063.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004090_OrgcE953063.pairs.gz,OrgcE953063,E95,early neurons
GSM7001914_OrgaE952267.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001914_OrgaE952267.pairs.gz,OrgaE952267,E95,mitosis
GSM7004211_OrgcE953186.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004211_OrgcE953186.pairs.gz,OrgcE953186,E95,intermediate mesoderm
GSM7001678_OrgaE952006.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001678_OrgaE952006.pairs.gz,OrgaE952006,E95,radial glias
GSM7001912_OrgaE952265.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001912_OrgaE952265.pairs.gz,OrgaE952265,E95,epithelial cells
GSM7003729_OrgcE952078.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003729_OrgcE952078.pairs.gz,OrgcE952078,E95,mitosis
GSM7004086_OrgcE953059.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004086_OrgcE953059.pairs.gz,OrgcE953059,E95,mix late mesenchyme
GSM7001775_OrgaE952109.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001775_OrgaE952109.pairs.gz,OrgaE952109,E95,mitosis
GSM7004131_OrgcE953104.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004131_OrgcE953104.pairs.gz,OrgcE953104,E95,mitosis
GSM7001776_OrgaE952110.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001776_OrgaE952110.pairs.gz,OrgaE952110,E95,mix late mesenchyme
GSM7004011_OrgcE952368.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004011_OrgcE952368.pairs.gz,OrgcE952368,E95,neural tube
GSM7001834_OrgaE952184.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001834_OrgaE952184.pairs.gz,OrgaE952184,E95,early mesenchyme
GSM7003780_OrgcE952130.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003780_OrgcE952130.pairs.gz,OrgcE952130,E95,blood
GSM7001754_OrgaE952087.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001754_OrgaE952087.pairs.gz,OrgaE952087,E95,radial glias
GSM7001793_OrgaE952127.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001793_OrgaE952127.pairs.gz,OrgaE952127,E95,radial glias
GSM7001975_OrgaE952329.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001975_OrgaE952329.pairs.gz,OrgaE952329,E95,radial glias
GSM7003664_OrgcE952012.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003664_OrgcE952012.pairs.gz,OrgcE952012,E95,blood
GSM7003676_OrgcE952024.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7003676_OrgcE952024.pairs.gz,OrgcE952024,E95,early neurons
GSM7001817_OrgaE952151.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001817_OrgaE952151.pairs.gz,OrgaE952151,E95,schwann cell precursors
GSM7004224_OrgcE953199.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004224_OrgcE953199.pairs.gz,OrgcE953199,E95,intermediate mesoderm
GSM7004002_OrgcE952359.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004002_OrgcE952359.pairs.gz,OrgcE952359,E95,epithelial cells
GSM7001746_OrgaE952079.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001746_OrgaE952079.pairs.gz,OrgaE952079,E95,early mesenchyme
GSM7001949_OrgaE952303.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001949_OrgaE952303.pairs.gz,OrgaE952303,E95,notochord
GSM7004084_OrgcE953057.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004084_OrgcE953057.pairs.gz,OrgcE953057,E95,mix late mesenchyme
GSM7004393_OrgcE953372.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7004393_OrgcE953372.pairs.gz,OrgcE953372,E95,notochord
